Service Provider,Technology,Test_type,Data Speed(Mbps),Signal_strength,LSA
AIRTEL,4G,Upload,2.9,-101,Orissa
AIRTEL,4G,Upload,4.3,-107,Orissa
AIRTEL,4G,Upload,7.85,-78,Orissa
AIRTEL,4G,Upload,8.89,-91,Orissa
AIRTEL,4G,Upload,9.35,-83,Orissa
AIRTEL,4G,Upload,12.21,-92,Orissa
AIRTEL,4G,Upload,9.39,-90,Orissa
AIRTEL,3G,Upload,1.44,-71,Orissa
AIRTEL,4G,Upload,2.1,-104,Orissa
AIRTEL,3G,Upload,0.04,-89,Orissa
AIRTEL,3G,Upload,0.99,-91,Orissa
AIRTEL,4G,Upload,0.04,-125,Orissa
AIRTEL,4G,Upload,0.3,-105,Orissa
AIRTEL,4G,Upload,0.04,-125,Orissa
AIRTEL,4G,Upload,0.34,-114,Orissa
AIRTEL,3G,Upload,0.08,-85,Orissa
AIRTEL,3G,Upload,0.03,-101,Orissa
AIRTEL,4G,Upload,1.17,-107,Orissa
AIRTEL,4G,Upload,4.51,-92,Orissa
AIRTEL,4G,Upload,0.9,-107,Orissa
AIRTEL,4G,Upload,2.73,-105,Orissa
AIRTEL,4G,Upload,0.49,-112,Orissa
AIRTEL,3G,Upload,0.77,-103,Orissa
AIRTEL,4G,Upload,7.23,-87,Orissa
AIRTEL,3G,Upload,0.62,-73,Orissa
AIRTEL,4G,Upload,2.27,-111,Orissa
AIRTEL,3G,Upload,0.26,-77,Orissa
AIRTEL,4G,Upload,0.8,-115,Orissa
JIO,4G,Download,49.68,-69,Punjab
JIO,4G,Upload,10.08,-69,Punjab
JIO,4G,Download,1.32,-97,Kolkata
JIO,4G,Download,0.38,-106,Kolkata
JIO,4G,Upload,0.07,-99,Kolkata
JIO,4G,Upload,0.59,-107,Kolkata
JIO,4G,Download,4.07,na,Andhra Pradesh
JIO,4G,Download,1.54,na,Andhra Pradesh
JIO,4G,Download,1.18,na,Andhra Pradesh
JIO,4G,Download,1.23,na,Andhra Pradesh
JIO,4G,Download,1.66,na,Andhra Pradesh
JIO,4G,Download,3.3,na,Andhra Pradesh
JIO,4G,Upload,0.06,na,Andhra Pradesh
JIO,4G,Upload,0.04,na,Andhra Pradesh
JIO,4G,Upload,0.08,na,Andhra Pradesh
JIO,4G,Upload,0.04,na,Andhra Pradesh
JIO,4G,Upload,0.09,na,Andhra Pradesh
JIO,4G,Upload,0.15,na,Andhra Pradesh
JIO,4G,Download,14.11,-102,Madhya Pradesh
JIO,4G,Download,11.65,-103,Madhya Pradesh
JIO,4G,Upload,2.53,-102,Madhya Pradesh
JIO,4G,Upload,1.68,-103,Madhya Pradesh
IDEA,4G,Upload,5.54,-95,Maharashtra
JIO,4G,Upload,2.96,-88,Rajasthan
JIO,4G,Download,0.92,-92,Madhya Pradesh
JIO,4G,Download,2.83,-76,Madhya Pradesh
JIO,4G,Upload,2.74,-93,Madhya Pradesh
JIO,4G,Upload,5.58,-75,Madhya Pradesh
JIO,4G,Download,0.26,-105,Madhya Pradesh
JIO,4G,Download,0.83,-98,Madhya Pradesh
JIO,4G,Download,0.25,-106,Madhya Pradesh
JIO,4G,Download,0.08,-106,Madhya Pradesh
JIO,4G,Download,16.95,-92,Madhya Pradesh
JIO,4G,Download,7.15,-101,Madhya Pradesh
JIO,4G,Download,15.62,-85,Madhya Pradesh
JIO,4G,Download,4.37,-90,Madhya Pradesh
JIO,4G,Download,7.77,-97,Madhya Pradesh
JIO,4G,Download,0.51,-98,Madhya Pradesh
JIO,4G,Download,21.04,-82,Madhya Pradesh
JIO,4G,Download,27.7,-86,Madhya Pradesh
JIO,4G,Download,26.87,-87,Madhya Pradesh
JIO,4G,Download,39.82,-93,Madhya Pradesh
JIO,4G,Download,0.3,-101,Madhya Pradesh
JIO,4G,Download,6.32,-93,Madhya Pradesh
JIO,4G,Download,0.64,-103,Madhya Pradesh
JIO,4G,Download,1.27,-98,Madhya Pradesh
JIO,4G,Download,3.46,-83,Madhya Pradesh
JIO,4G,Upload,2.69,-101,Himachal Pradesh
JIO,4G,Download,104.96,-71,Karnataka
JIO,4G,Upload,9.9,-71,Karnataka
JIO,4G,Download,3.36,-104,Delhi
JIO,4G,Upload,0.27,-105,Delhi
JIO,4G,Download,20.06,-69,Karnataka
JIO,4G,Download,2.6,na,UP West
JIO,4G,Download,0.45,na,UP West
JIO,4G,Upload,0.75,na,UP West
JIO,4G,Upload,0.2,na,UP West
JIO,4G,Download,25.02,na,Maharashtra
JIO,4G,Download,24.09,na,Maharashtra
JIO,4G,Download,28.16,-70,UP East
JIO,4G,Upload,10.08,-70,UP East
JIO,4G,Download,2.21,-81,Delhi
JIO,4G,Upload,3.1,-81,Delhi
AIRTEL,4G,Download,2.36,-97,Bihar
AIRTEL,4G,Upload,4.26,-97,Bihar
AIRTEL,4G,Download,24.58,-92,Kolkata
AIRTEL,4G,Download,39.4,-90,Kolkata
AIRTEL,4G,Upload,7.38,-92,Kolkata
AIRTEL,4G,Upload,6.04,-91,Kolkata
JIO,4G,Download,11.66,-69,UP West
JIO,4G,Download,25.5,-70,UP West
JIO,4G,Upload,4.84,-69,UP West
JIO,4G,Upload,4.85,-70,UP West
JIO,4G,Upload,5.91,-81,Madhya Pradesh
JIO,4G,Upload,10.07,-81,Madhya Pradesh
JIO,4G,Download,0.29,-97,Delhi
JIO,4G,Download,0.22,-100,Delhi
JIO,4G,Download,0.74,-99,Delhi
JIO,4G,Download,0.18,-102,Delhi
JIO,4G,Download,0.22,-102,Delhi
JIO,4G,Download,0.12,-102,Delhi
JIO,4G,Download,0.49,-102,Delhi
JIO,4G,Download,0.3,-102,Delhi
JIO,4G,Upload,0.8,-97,Delhi
JIO,4G,Upload,0.76,-90,Delhi
JIO,4G,Upload,0.42,-90,Delhi
JIO,4G,Upload,0.37,-106,Delhi
JIO,4G,Upload,0.62,-101,Delhi
JIO,4G,Upload,0.49,-101,Delhi
JIO,4G,Upload,0.71,-103,Delhi
JIO,4G,Upload,1.73,-101,Delhi
AIRTEL,4G,Download,22.92,-87,Kolkata
AIRTEL,4G,Download,0.67,-117,Kolkata
AIRTEL,4G,Download,0.86,-116,Kolkata
AIRTEL,4G,Download,9.84,-86,Kolkata
AIRTEL,4G,Download,4.81,-115,Kolkata
AIRTEL,4G,Upload,5.71,-87,Kolkata
AIRTEL,4G,Upload,0.02,-122,Kolkata
AIRTEL,4G,Upload,0.06,-117,Kolkata
AIRTEL,4G,Upload,6.73,-84,Kolkata
AIRTEL,4G,Upload,0.09,-114,Kolkata
VODAFONE,3G,Download,1.5,-95,Haryana
VODAFONE,3G,Upload,0.0,-101,Haryana
JIO,4G,Download,5.91,-99,Kolkata
JIO,4G,Download,5.58,-88,Kolkata
JIO,4G,Upload,3.43,-99,Kolkata
JIO,4G,Upload,4.38,-92,Kolkata
JIO,4G,Download,54.55,-71,Andhra Pradesh
JIO,4G,Download,52.37,-71,Andhra Pradesh
JIO,4G,Download,67.68,-71,Andhra Pradesh
JIO,4G,Upload,5.39,-71,Andhra Pradesh
JIO,4G,Upload,6.44,-71,Andhra Pradesh
JIO,4G,Upload,6.78,-71,Andhra Pradesh
JIO,4G,Upload,9.22,-79,UP West
VODAFONE,4G,Download,3.17,-88,Delhi
VODAFONE,4G,Download,14.71,-93,Delhi
VODAFONE,4G,Download,11.73,-81,Delhi
VODAFONE,4G,Upload,10.56,-87,Delhi
VODAFONE,4G,Upload,4.38,-87,Delhi
VODAFONE,4G,Upload,6.9,-79,Delhi
AIRTEL,3G,Download,5.88,-69,Jammu & Kashmir
AIRTEL,3G,Upload,0.98,-69,Jammu & Kashmir
JIO,4G,Download,0.01,-110,West Bengal
JIO,4G,Download,0.96,-104,West Bengal
JIO,4G,Download,0.66,-112,West Bengal
JIO,4G,Download,0.14,-112,West Bengal
JIO,4G,Download,1.6,-110,West Bengal
JIO,4G,Download,0.47,-108,West Bengal
JIO,4G,Download,0.35,-110,West Bengal
JIO,4G,Download,0.5,-105,West Bengal
JIO,4G,Download,0.31,-104,West Bengal
JIO,4G,Download,0.92,-106,West Bengal
JIO,4G,Download,0.37,-107,West Bengal
JIO,4G,Download,0.44,-108,West Bengal
JIO,4G,Download,0.6,-104,West Bengal
JIO,4G,Download,0.28,-106,West Bengal
JIO,4G,Download,0.99,-107,West Bengal
JIO,4G,Download,10.17,-102,West Bengal
JIO,4G,Upload,0.55,-110,West Bengal
JIO,4G,Upload,1.8,-104,West Bengal
JIO,4G,Upload,0.28,-112,West Bengal
JIO,4G,Upload,0.28,-112,West Bengal
JIO,4G,Upload,0.44,-110,West Bengal
JIO,4G,Upload,0.31,-108,West Bengal
JIO,4G,Upload,0.23,-110,West Bengal
JIO,4G,Upload,0.02,-105,West Bengal
JIO,4G,Upload,0.17,-104,West Bengal
JIO,4G,Upload,0.28,-106,West Bengal
JIO,4G,Upload,0.36,-107,West Bengal
JIO,4G,Upload,0.22,-108,West Bengal
JIO,4G,Upload,0.29,-104,West Bengal
JIO,4G,Upload,0.1,-106,West Bengal
JIO,4G,Upload,0.19,-107,West Bengal
JIO,4G,Upload,3.04,-102,West Bengal
JIO,4G,Download,45.27,-70,Kerala
JIO,4G,Upload,4.18,-70,Kerala
JIO,4G,Upload,1.79,-110,Kerala
JIO,4G,Download,46.62,-70,Madhya Pradesh
JIO,4G,Download,44.03,-70,Madhya Pradesh
JIO,4G,Download,24.74,-70,Madhya Pradesh
JIO,4G,Download,26.81,-69,Madhya Pradesh
JIO,4G,Download,22.53,-70,Madhya Pradesh
JIO,4G,Upload,9.73,-70,Madhya Pradesh
JIO,4G,Upload,7.41,-70,Madhya Pradesh
JIO,4G,Upload,7.1,-70,Madhya Pradesh
JIO,4G,Upload,5.83,-69,Madhya Pradesh
JIO,4G,Upload,5.49,-70,Madhya Pradesh
AIRTEL,3G,Upload,1.54,-91,UP East
AIRTEL,3G,Upload,0.52,-91,UP East
AIRTEL,3G,Upload,0.55,-91,UP East
JIO,4G,Download,39.82,-65,Bihar
JIO,4G,Upload,8.53,-65,Bihar
JIO,4G,Download,48.66,-61,Gujarat
JIO,4G,Upload,5.71,-61,Gujarat
JIO,4G,Upload,3.16,na,Gujarat
JIO,4G,Download,57.23,-63,Kerala
JIO,4G,Download,59.84,-63,Kerala
JIO,4G,Download,75.32,-63,Kerala
JIO,4G,Download,65.12,-63,Kerala
JIO,4G,Download,74.25,-67,Kerala
JIO,4G,Upload,9.16,-63,Kerala
JIO,4G,Upload,9.05,-63,Kerala
JIO,4G,Upload,9.2,-63,Kerala
JIO,4G,Upload,9.28,-63,Kerala
JIO,4G,Upload,9.22,-67,Kerala
JIO,4G,Download,18.33,-99,Kerala
JIO,4G,Download,6.5,-82,Kerala
JIO,4G,Download,0.04,-100,Kerala
JIO,4G,Download,0.1,-97,Kerala
JIO,4G,Upload,1.23,-99,Kerala
JIO,4G,Upload,6.64,-78,Kerala
JIO,4G,Upload,1.34,-97,Kerala
JIO,4G,Upload,1.29,-96,Kerala
JIO,4G,Upload,1.25,-76,Jammu & Kashmir
AIRTEL,4G,Download,7.48,-96,Bihar
AIRTEL,4G,Download,15.14,-93,Bihar
JIO,4G,Download,8.44,-102,Andhra Pradesh
JIO,4G,Upload,0.11,-102,Andhra Pradesh
JIO,4G,Upload,9.19,na,Andhra Pradesh
AIRTEL,4G,Download,1.16,-108,Andhra Pradesh
AIRTEL,4G,Upload,4.13,-104,Andhra Pradesh
AIRTEL,4G,Download,10.44,-87,Delhi
AIRTEL,4G,Download,23.26,-93,Delhi
AIRTEL,4G,Download,22.43,-85,Delhi
AIRTEL,4G,Download,16.35,-86,Delhi
AIRTEL,4G,Download,4.24,-84,Delhi
AIRTEL,4G,Download,5.23,-84,Delhi
AIRTEL,4G,Download,6.35,-85,Delhi
AIRTEL,4G,Download,7.33,-87,Delhi
AIRTEL,4G,Download,43.38,-78,Delhi
AIRTEL,4G,Download,24.92,-79,Delhi
AIRTEL,4G,Download,26.84,-83,Delhi
AIRTEL,4G,Download,29.37,-78,Delhi
AIRTEL,4G,Download,18.08,-83,Delhi
AIRTEL,4G,Download,0.54,-95,Delhi
AIRTEL,4G,Download,0.8,-94,Delhi
AIRTEL,4G,Download,0.86,-96,Delhi
AIRTEL,4G,Download,0.89,-97,Delhi
AIRTEL,4G,Download,1.01,-86,Delhi
AIRTEL,4G,Download,18.21,-77,Delhi
AIRTEL,4G,Download,5.01,-81,Delhi
AIRTEL,4G,Download,12.4,-80,Delhi
AIRTEL,4G,Download,10.51,-119,Delhi
AIRTEL,4G,Download,11.4,-114,Delhi
AIRTEL,4G,Download,11.39,-81,Delhi
AIRTEL,4G,Download,22.93,-73,Delhi
AIRTEL,4G,Download,9.76,-86,Delhi
AIRTEL,4G,Download,6.82,-87,Delhi
AIRTEL,4G,Download,12.38,-104,Delhi
AIRTEL,4G,Download,18.02,-103,Delhi
AIRTEL,4G,Download,13.44,-100,Delhi
AIRTEL,4G,Download,10.14,-99,Delhi
AIRTEL,4G,Download,42.3,-85,Delhi
AIRTEL,4G,Download,32.95,-82,Delhi
AIRTEL,4G,Download,15.21,-80,Delhi
AIRTEL,4G,Download,25.03,-89,Delhi
AIRTEL,4G,Download,36.91,-83,Delhi
AIRTEL,4G,Download,33.91,-92,Delhi
AIRTEL,4G,Download,25.91,-84,Delhi
AIRTEL,4G,Download,37.98,-85,Delhi
AIRTEL,4G,Download,29.54,-86,Delhi
AIRTEL,4G,Download,0.78,-82,Delhi
AIRTEL,4G,Download,26.7,-97,Delhi
AIRTEL,4G,Download,18.87,-94,Delhi
AIRTEL,4G,Download,7.32,-97,Delhi
AIRTEL,4G,Download,20.74,-92,Delhi
AIRTEL,4G,Download,21.96,-91,Delhi
AIRTEL,4G,Download,9.57,-93,Delhi
AIRTEL,4G,Download,16.18,-90,Delhi
AIRTEL,4G,Download,11.27,-109,Delhi
AIRTEL,4G,Download,9.21,-105,Delhi
AIRTEL,4G,Download,7.97,-106,Delhi
AIRTEL,4G,Download,8.72,-104,Delhi
AIRTEL,4G,Download,35.05,-101,Delhi
AIRTEL,4G,Download,17.56,-114,Delhi
AIRTEL,4G,Download,7.98,-106,Delhi
AIRTEL,4G,Download,3.42,-102,Delhi
AIRTEL,4G,Download,4.96,-98,Delhi
AIRTEL,4G,Upload,1.3,-91,Delhi
AIRTEL,4G,Upload,1.0,-102,Delhi
AIRTEL,4G,Upload,3.54,-73,Delhi
AIRTEL,4G,Upload,1.89,-68,Delhi
AIRTEL,4G,Upload,9.84,-78,Delhi
AIRTEL,4G,Upload,9.68,-78,Delhi
AIRTEL,4G,Upload,8.83,-81,Delhi
AIRTEL,4G,Upload,2.03,-86,Delhi
AIRTEL,4G,Upload,2.7,-80,Delhi
AIRTEL,4G,Upload,3.2,-80,Delhi
AIRTEL,4G,Upload,4.01,-77,Delhi
AIRTEL,4G,Upload,3.69,-83,Delhi
AIRTEL,4G,Upload,4.07,-83,Delhi
AIRTEL,4G,Upload,0.01,-93,Delhi
AIRTEL,4G,Upload,0.02,-96,Delhi
AIRTEL,4G,Upload,0.03,-102,Delhi
AIRTEL,4G,Upload,0.02,-94,Delhi
AIRTEL,4G,Upload,0.02,-92,Delhi
AIRTEL,4G,Upload,0.14,-78,Delhi
AIRTEL,4G,Upload,0.08,-82,Delhi
AIRTEL,4G,Upload,2.7,-82,Delhi
AIRTEL,4G,Upload,0.2,-116,Delhi
AIRTEL,4G,Upload,0.97,-116,Delhi
AIRTEL,4G,Upload,8.49,-92,Delhi
AIRTEL,4G,Upload,8.08,-86,Delhi
AIRTEL,4G,Upload,6.73,-90,Delhi
AIRTEL,4G,Upload,5.65,-111,Delhi
AIRTEL,4G,Upload,2.78,-102,Delhi
AIRTEL,4G,Upload,2.49,-103,Delhi
AIRTEL,4G,Upload,2.02,-102,Delhi
AIRTEL,4G,Upload,2.15,-100,Delhi
AIRTEL,4G,Upload,1.82,-88,Delhi
AIRTEL,4G,Upload,1.52,-83,Delhi
AIRTEL,4G,Upload,1.83,-86,Delhi
AIRTEL,4G,Upload,1.89,-90,Delhi
AIRTEL,4G,Upload,2.37,-91,Delhi
AIRTEL,4G,Upload,2.41,-89,Delhi
AIRTEL,4G,Upload,3.15,-86,Delhi
AIRTEL,4G,Upload,3.04,-85,Delhi
AIRTEL,4G,Upload,3.42,-84,Delhi
AIRTEL,4G,Upload,0.85,-89,Delhi
AIRTEL,4G,Upload,4.25,-94,Delhi
AIRTEL,4G,Upload,0.51,-94,Delhi
AIRTEL,4G,Upload,0.07,-98,Delhi
AIRTEL,4G,Upload,0.18,-95,Delhi
AIRTEL,4G,Upload,0.6,-97,Delhi
AIRTEL,4G,Upload,0.09,-97,Delhi
AIRTEL,4G,Upload,5.22,-90,Delhi
AIRTEL,4G,Upload,0.66,-102,Delhi
AIRTEL,4G,Upload,0.41,-106,Delhi
AIRTEL,4G,Upload,0.29,-103,Delhi
AIRTEL,4G,Upload,0.78,-106,Delhi
AIRTEL,4G,Upload,1.67,-107,Delhi
AIRTEL,4G,Upload,0.91,-113,Delhi
AIRTEL,4G,Upload,2.51,-100,Delhi
AIRTEL,4G,Upload,1.47,-102,Delhi
AIRTEL,4G,Upload,2.87,-115,Delhi
JIO,4G,Download,1.21,-115,Madhya Pradesh
JIO,4G,Download,29.06,-93,Madhya Pradesh
JIO,4G,Upload,0.38,-115,Madhya Pradesh
JIO,4G,Upload,1.13,-93,Madhya Pradesh
JIO,4G,Download,11.8,-83,Gujarat
JIO,4G,Download,1.19,-92,Andhra Pradesh
JIO,4G,Download,35.45,-96,Tamil Nadu
JIO,4G,Download,12.09,-97,Tamil Nadu
JIO,4G,Download,0.5,-106,Andhra Pradesh
JIO,4G,Download,0.26,na,Andhra Pradesh
JIO,4G,Download,0.66,na,Andhra Pradesh
JIO,4G,Download,4.63,na,Andhra Pradesh
JIO,4G,Upload,0.08,-95,Andhra Pradesh
JIO,4G,Upload,1.77,-94,Tamil Nadu
JIO,4G,Upload,1.0,-93,Tamil Nadu
JIO,4G,Upload,0.03,-106,Andhra Pradesh
JIO,4G,Upload,2.12,na,Andhra Pradesh
JIO,4G,Upload,0.44,na,Andhra Pradesh
JIO,4G,Upload,0.83,na,Andhra Pradesh
AIRTEL,4G,Upload,4.57,-81,Chennai
JIO,4G,Download,0.47,-98,Bihar
JIO,4G,Download,0.58,-114,Bihar
JIO,4G,Download,0.21,-90,Bihar
JIO,4G,Download,4.55,-110,Bihar
JIO,4G,Download,0.3,-93,Bihar
JIO,4G,Download,0.28,-95,Bihar
JIO,4G,Download,0.72,-91,Bihar
JIO,4G,Upload,3.02,-99,Bihar
JIO,4G,Upload,0.56,-94,Bihar
JIO,4G,Upload,0.35,-95,Bihar
JIO,4G,Upload,0.1,-112,Bihar
JIO,4G,Upload,0.45,-97,Bihar
JIO,4G,Upload,0.47,-96,Bihar
JIO,4G,Upload,4.39,-95,Bihar
JIO,4G,Download,26.2,-102,Madhya Pradesh
JIO,4G,Upload,1.41,-102,Madhya Pradesh
JIO,4G,Download,2.24,-61,Madhya Pradesh
JIO,4G,Download,22.89,-61,Madhya Pradesh
JIO,4G,Download,32.09,-61,Madhya Pradesh
JIO,4G,Upload,3.64,-61,Madhya Pradesh
JIO,4G,Upload,4.18,-61,Madhya Pradesh
JIO,4G,Upload,3.96,-61,Madhya Pradesh
JIO,4G,Download,0.51,-73,Gujarat
JIO,4G,Download,80.99,-72,UP East
JIO,4G,Download,86.8,-72,UP East
JIO,4G,Download,76.54,-72,UP East
JIO,4G,Download,41.45,-72,UP East
JIO,4G,Download,49.24,-72,UP East
JIO,4G,Upload,5.47,-72,UP East
JIO,4G,Upload,6.23,-72,UP East
JIO,4G,Upload,6.74,-72,UP East
JIO,4G,Upload,5.5,-72,UP East
JIO,4G,Upload,6.04,-72,UP East
AIRTEL,4G,Download,5.64,-99,Karnataka
AIRTEL,4G,Download,8.28,-98,Karnataka
AIRTEL,4G,Download,2.61,-100,Karnataka
AIRTEL,4G,Upload,0.5,-98,Karnataka
AIRTEL,4G,Upload,6.44,-96,Karnataka
AIRTEL,4G,Upload,0.78,-96,Karnataka
JIO,4G,Download,17.08,-62,Maharashtra
JIO,4G,Download,17.86,-62,Maharashtra
JIO,4G,Download,20.64,-62,Maharashtra
JIO,4G,Download,20.62,-62,Maharashtra
JIO,4G,Download,21.12,-62,Maharashtra
IDEA,4G,Download,13.03,-100,Maharashtra
IDEA,4G,Upload,9.94,-100,Maharashtra
JIO,4G,Download,9.55,-74,Maharashtra
JIO,4G,Download,10.21,-73,Maharashtra
JIO,4G,Upload,7.93,-74,Maharashtra
JIO,4G,Upload,8.18,-74,Maharashtra
JIO,4G,Download,39.13,-66,Madhya Pradesh
JIO,4G,Upload,4.52,-66,Madhya Pradesh
VODAFONE,4G,Download,8.74,-74,Delhi
VODAFONE,4G,Download,2.85,-91,UP West
VODAFONE,4G,Upload,10.49,-75,Delhi
VODAFONE,4G,Upload,4.51,-91,UP West
JIO,4G,Download,6.9,-97,UP West
JIO,4G,Download,2.26,-99,UP West
JIO,4G,Download,3.2,-97,UP West
JIO,4G,Download,1.29,-97,UP West
JIO,4G,Download,0.33,-109,UP West
JIO,4G,Download,2.66,-93,UP West
JIO,4G,Download,0.0,-99,UP West
JIO,4G,Download,0.4,-102,UP West
JIO,4G,Download,0.87,-102,UP West
JIO,4G,Download,8.93,-88,Delhi
JIO,4G,Upload,1.2,na,UP West
JIO,4G,Upload,2.9,-99,UP West
JIO,4G,Upload,1.08,-97,UP West
JIO,4G,Upload,1.2,-97,UP West
JIO,4G,Upload,0.34,-109,UP West
JIO,4G,Upload,1.29,-93,UP West
JIO,4G,Upload,0.38,-99,UP West
JIO,4G,Upload,0.09,-102,UP West
JIO,4G,Upload,0.61,-103,UP West
JIO,4G,Upload,2.21,-88,Delhi
JIO,4G,Upload,7.2,-71,Gujarat
JIO,4G,Upload,7.47,-71,Gujarat
AIRTEL,4G,Download,7.0,-99,Madhya Pradesh
IDEA,3G,Download,6.47,-79,Kerala
IDEA,3G,Upload,3.83,-75,Kerala
JIO,4G,Download,1.41,-97,Rajasthan
JIO,4G,Download,1.25,-106,Rajasthan
JIO,4G,Download,0.15,-104,Rajasthan
JIO,4G,Download,0.56,-97,Rajasthan
JIO,4G,Download,0.65,-92,Rajasthan
JIO,4G,Download,0.97,-96,Rajasthan
JIO,4G,Download,1.62,-90,Rajasthan
JIO,4G,Download,2.22,-92,Rajasthan
JIO,4G,Download,1.08,-96,Rajasthan
JIO,4G,Download,1.16,-102,Rajasthan
JIO,4G,Download,2.62,-98,Rajasthan
JIO,4G,Download,2.92,-100,Rajasthan
JIO,4G,Download,1.07,-100,Rajasthan
JIO,4G,Download,1.38,-110,Rajasthan
JIO,4G,Download,0.32,-106,Rajasthan
JIO,4G,Download,9.88,-104,Rajasthan
JIO,4G,Upload,0.57,-95,Rajasthan
JIO,4G,Upload,0.34,-100,Rajasthan
JIO,4G,Upload,0.14,-98,Rajasthan
JIO,4G,Upload,0.09,-101,Rajasthan
JIO,4G,Upload,0.43,-93,Rajasthan
JIO,4G,Upload,0.5,-95,Rajasthan
JIO,4G,Upload,1.33,-90,Rajasthan
JIO,4G,Upload,1.89,-91,Rajasthan
JIO,4G,Upload,1.6,-94,Rajasthan
JIO,4G,Upload,0.8,-109,Rajasthan
JIO,4G,Upload,2.4,-98,Rajasthan
JIO,4G,Upload,1.42,-99,Rajasthan
JIO,4G,Upload,0.04,-104,Rajasthan
JIO,4G,Upload,0.9,-110,Rajasthan
JIO,4G,Upload,0.32,-105,Rajasthan
JIO,4G,Upload,2.93,-106,Rajasthan
JIO,4G,Download,11.26,-109,Tamil Nadu
JIO,4G,Download,0.0,-98,Tamil Nadu
JIO,4G,Download,9.37,-90,Tamil Nadu
JIO,4G,Upload,0.67,-109,Tamil Nadu
JIO,4G,Upload,1.9,-98,Tamil Nadu
JIO,4G,Upload,18.32,-90,Tamil Nadu
JIO,4G,Download,67.76,-79,Rajasthan
JIO,4G,Upload,6.14,-79,Rajasthan
JIO,4G,Download,65.67,-62,Mumbai
JIO,4G,Upload,6.44,-62,Mumbai
VODAFONE,4G,Download,76.47,-104,Maharashtra
VODAFONE,4G,Download,61.44,-109,Maharashtra
VODAFONE,4G,Download,3.72,-105,Maharashtra
VODAFONE,4G,Download,63.67,-105,Maharashtra
VODAFONE,4G,Upload,4.81,-104,Maharashtra
VODAFONE,4G,Upload,3.49,-112,Maharashtra
VODAFONE,4G,Upload,4.83,-105,Maharashtra
VODAFONE,4G,Upload,6.69,-105,Maharashtra
JIO,4G,Upload,8.8,-68,Punjab
JIO,4G,Download,92.27,-67,Karnataka
JIO,4G,Download,91.75,-67,Karnataka
JIO,4G,Upload,7.99,-67,Karnataka
JIO,4G,Upload,7.86,-67,Karnataka
JIO,4G,Download,63.1,-70,Maharashtra
JIO,4G,Download,56.37,-70,Maharashtra
JIO,4G,Upload,8.78,-70,Maharashtra
JIO,4G,Upload,9.07,-70,Maharashtra
JIO,4G,Download,23.94,-68,Haryana
JIO,4G,Download,33.19,-68,Haryana
JIO,4G,Download,33.23,-68,Haryana
JIO,4G,Download,4.83,-104,Andhra Pradesh
JIO,4G,Download,1.54,-103,Andhra Pradesh
JIO,4G,Download,1.49,-107,Andhra Pradesh
JIO,4G,Download,0.79,-107,Andhra Pradesh
JIO,4G,Upload,0.71,-104,Andhra Pradesh
JIO,4G,Upload,0.12,-103,Andhra Pradesh
JIO,4G,Upload,0.37,-107,Andhra Pradesh
JIO,4G,Upload,0.53,-108,Andhra Pradesh
JIO,4G,Download,2.49,-97,Maharashtra
JIO,4G,Upload,1.76,-97,Maharashtra
VODAFONE,3G,Download,2.23,-75,Chennai
VODAFONE,3G,Download,2.99,-87,Chennai
VODAFONE,3G,Download,5.6,-85,Chennai
VODAFONE,3G,Download,9.48,-65,Chennai
VODAFONE,3G,Download,10.7,-69,Chennai
VODAFONE,4G,Download,54.42,na,Chennai
VODAFONE,4G,Download,26.79,na,Chennai
VODAFONE,4G,Download,15.7,na,Tamil Nadu
VODAFONE,4G,Download,6.31,na,Tamil Nadu
VODAFONE,4G,Download,3.54,-88,Chennai
VODAFONE,4G,Download,13.67,na,Chennai
VODAFONE,3G,Upload,0.18,na,Chennai
VODAFONE,3G,Upload,2.21,-87,Chennai
VODAFONE,3G,Upload,0.01,-85,Chennai
VODAFONE,3G,Upload,4.93,-65,Chennai
VODAFONE,3G,Upload,2.35,-69,Chennai
VODAFONE,4G,Upload,17.21,na,Chennai
VODAFONE,4G,Upload,9.37,na,Chennai
VODAFONE,4G,Upload,8.59,na,Tamil Nadu
VODAFONE,4G,Upload,8.4,na,Tamil Nadu
VODAFONE,4G,Upload,3.59,na,Chennai
VODAFONE,4G,Upload,13.6,na,Chennai
JIO,4G,Download,60.76,-71,UP West
JIO,4G,Download,60.95,-71,UP West
JIO,4G,Download,61.02,-71,UP West
JIO,4G,Download,61.16,-71,UP West
JIO,4G,Download,61.1,-71,UP West
JIO,4G,Download,23.56,-61,Madhya Pradesh
JIO,4G,Download,22.73,-61,Madhya Pradesh
JIO,4G,Download,45.27,-61,Madhya Pradesh
JIO,4G,Download,22.81,-61,Madhya Pradesh
JIO,4G,Download,22.53,-61,Madhya Pradesh
AIRTEL,4G,Download,12.41,-104,Haryana
AIRTEL,4G,Upload,0.18,-108,Haryana
JIO,4G,Download,50.09,na,Rajasthan
JIO,4G,Download,49.54,na,Rajasthan
JIO,4G,Upload,10.1,na,Rajasthan
JIO,4G,Upload,9.74,na,Rajasthan
JIO,4G,Download,0.31,-90,Gujarat
JIO,4G,Download,0.3,-89,Gujarat
JIO,4G,Download,51.12,-66,UP East
JIO,4G,Upload,6.97,-66,UP East
IDEA,4G,Upload,1.64,-108,Kerala
IDEA,4G,Upload,1.8,-113,Kerala
